ADMIN1,WEEK,total_events,total_fatalities,battles,explosions_remote_violence,protests,riots,strategic_developments,violence_against_civilians,abductions,air_drone_strikes,armed_clashes,attacks,mob_violence,suicide_bombs,violent_demonstrations,remote_explosives_ied,violent_events,high_severity_events,latitude,longitude,year,month,quarter,week_of_year,total_events_lag_1,total_events_lag_2,total_events_lag_3,total_events_lag_4,total_fatalities_lag_1,total_fatalities_lag_2,total_fatalities_lag_3,total_fatalities_lag_4,violent_events_lag_1,violent_events_lag_2,violent_events_lag_3,violent_events_lag_4,high_severity_events_lag_1,high_severity_events_lag_2,high_severity_events_lag_3,high_severity_events_lag_4,battles_lag_1,battles_lag_2,battles_lag_3,battles_lag_4,violence_against_civilians_lag_1,violence_against_civilians_lag_2,violence_against_civilians_lag_3,violence_against_civilians_lag_4,abductions_lag_1,abductions_lag_2,abductions_lag_3,abductions_lag_4,explosions_remote_violence_lag_1,explosions_remote_violence_lag_2,explosions_remote_violence_lag_3,explosions_remote_violence_lag_4,total_events_4wk_mean,total_events_4wk_sum,total_fatalities_4wk_mean,total_fatalities_4wk_sum,violent_events_4wk_mean,violent_events_4wk_sum,high_severity_events_4wk_mean,high_severity_events_4wk_sum,abductions_4wk_mean,abductions_4wk_sum,event_change_1wk,fatality_change_1wk,violent_event_change_1wk,high_severity_change_1wk,abduction_change_1wk,event_pct_change_1wk,fatality_pct_change_1wk,violent_event_ratio,high_severity_ratio,battle_ratio,civilian_violence_ratio,abduction_ratio,explosion_ratio,protest_ratio,events_increasing,fatalities_increasing,violence_increasing,high_severity_increasing,total_events_severity_scaled,total_fatalities_severity_scaled,violent_events_severity_scaled,high_severity_events_severity_scaled,current_severity_score,next_week_severity_score,target_risk
Plateau,2015-06-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3647,9.6275,2015,6,2,24,3.0,0.0,1.0,3.0,4.0,0.0,0.0,43.0,3.0,0.0,1.0,3.0,3.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,0.0,0.0,-3.0,-4.0,-3.0,-3.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Low
Plateau,2015-06-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3647,9.6275,2015,6,2,25,0.0,3.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,3.0,1.0,4.0,0.75,3.0,0.75,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1031059717334227,High
Plateau,2015-06-27,2,4,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,9.3647,9.6275,2015,6,2,26,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,5.0,2.0,8.0,1.25,5.0,1.25,5.0,0.0,0.0,2.0,4.0,2.0,2.0,0.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1,1,1,0.11764705882352941,0.04938271604938271,0.13333333333333333,0.15384615384615385,0.1031059717334227,0.23620188816267246,High
Plateau,2015-07-04,2,44,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,9.3647,9.6275,2015,7,3,27,2.0,0.0,0.0,3.0,4.0,0.0,0.0,4.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,12.0,48.0,0.75,3.0,0.5,2.0,0.0,0.0,0.0,40.0,-1.0,-2.0,0.0,0.0,10.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0,1,0,0,0.11764705882352941,0.5432098765432098,0.06666666666666667,0.0,0.23620188816267246,0.03137254901960784,Medium
Plateau,2015-07-11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9.3647,9.6275,2015,7,3,28,2.0,2.0,0.0,0.0,44.0,4.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.25,5.0,12.0,48.0,1.0,4.0,0.5,2.0,0.0,0.0,-1.0,-44.0,0.0,0.0,0.0,-0.5,-1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0.058823529411764705,0.0,0.06666666666666667,0.0,0.03137254901960784,0.13509580470364785,High
Plateau,2015-07-18,3,8,1,0,0,1,0,1,0,0,1,1,0,0,1,0,2,2,9.3647,9.6275,2015,7,3,29,1.0,2.0,2.0,0.0,0.0,44.0,4.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,8.0,14.0,56.0,1.5,6.0,1.0,4.0,0.0,0.0,2.0,8.0,1.0,2.0,0.0,2.0,,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,1,1,1,1,0.17647058823529413,0.09876543209876543,0.13333333333333333,0.15384615384615385,0.13509580470364785,0.0,Low
Plateau,2015-07-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3647,9.6275,2015,7,3,30,3.0,1.0,2.0,2.0,8.0,0.0,44.0,4.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.5,6.0,13.0,52.0,1.0,4.0,0.5,2.0,0.0,0.0,-3.0,-8.0,-2.0,-2.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.04291101055806938,Medium
Plateau,2015-08-01,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,9.3647,9.6275,2015,8,3,31,0.0,3.0,1.0,2.0,0.0,8.0,0.0,44.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.25,5.0,2.0,8.0,1.0,4.0,0.75,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,,,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,0,1,1,0.058823529411764705,0.0,0.06666666666666667,0.07692307692307693,0.04291101055806938,0.20189095581252442,High
Plateau,2015-08-08,4,7,1,0,0,0,0,3,0,0,1,3,0,0,0,0,4,4,9.3647,9.6275,2015,8,3,32,1.0,0.0,3.0,1.0,0.0,0.0,8.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,8.0,3.75,15.0,1.75,7.0,1.75,7.0,0.0,0.0,3.0,7.0,3.0,3.0,0.0,3.0,,1.0,1.0,0.25,0.75,0.0,0.0,0.0,1,1,1,1,0.23529411764705882,0.08641975308641975,0.26666666666666666,0.3076923076923077,0.20189095581252442,0.0,Low
Plateau,2015-08-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3647,9.6275,2015,8,3,33,4.0,1.0,0.0,3.0,7.0,0.0,0.0,8.0,4.0,1.0,0.0,2.0,4.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,5.0,1.75,7.0,1.25,5.0,1.25,5.0,0.0,0.0,-4.0,-7.0,-4.0,-4.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.05155298586671135,Medium
Plateau,2015-08-22,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,9.3647,9.6275,2015,8,3,34,0.0,4.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,6.0,2.25,9.0,1.5,6.0,1.5,6.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,,,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,1,1,1,0.058823529411764705,0.024691358024691357,0.06666666666666667,0.07692307692307693,0.05155298586671135,0.0749008435282945,High
Plateau,2015-08-29,2,4,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,9.3647,9.6275,2015,8,3,35,1.0,0.0,4.0,1.0,2.0,0.0,7.0,0.0,1.0,0.0,4.0,1.0,1.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,7.0,3.25,13.0,1.5,6.0,1.5,6.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,1,1,0,0,0.11764705882352941,0.04938271604938271,0.06666666666666667,0.07692307692307693,0.0749008435282945,0.0,Low
Plateau,2015-09-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3647,9.6275,2015,9,3,36,2.0,1.0,0.0,4.0,4.0,2.0,0.0,7.0,1.0,1.0,0.0,4.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,3.0,1.5,6.0,0.5,2.0,0.5,2.0,0.0,0.0,-2.0,-4.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.3119574325456678,High
Plateau,2015-09-12,4,39,0,0,0,1,0,3,0,0,0,3,0,0,1,0,3,3,9.3647,9.6275,2015,9,3,37,0.0,2.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,7.0,11.25,45.0,1.25,5.0,1.25,5.0,0.0,0.0,4.0,39.0,3.0,3.0,0.0,,,0.75,0.75,0.0,0.75,0.0,0.0,0.0,1,1,1,1,0.23529411764705882,0.48148148148148145,0.2,0.23076923076923078,0.3119574325456678,0.0,Low
Plateau,2015-09-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3647,9.6275,2015,9,3,38,4.0,0.0,2.0,1.0,39.0,0.0,4.0,2.0,3.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,6.0,10.75,43.0,1.0,4.0,1.0,4.0,0.0,0.0,-4.0,-39.0,-3.0,-3.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Low
Plateau,2015-09-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3647,9.6275,2015,9,3,39,0.0,4.0,0.0,2.0,0.0,39.0,0.0,4.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,9.75,39.0,0.75,3.0,0.75,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Low
Plateau,2015-10-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3647,9.6275,2015,10,4,40,0.0,0.0,4.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,9.75,39.0,0.75,3.0,0.75,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.019026870007262164,Medium
Plateau,2015-10-10,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,9.3647,9.6275,2015,10,4,41,0.0,0.0,0.0,4.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0.058823529411764705,0.012345679012345678,0.0,0.0,0.019026870007262164,0.05155298586671135,Medium
Plateau,2015-10-17,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,9.3647,9.6275,2015,10,4,42,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0,0.75,3.0,0.25,1.0,0.25,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1,1,1,0.058823529411764705,0.024691358024691357,0.06666666666666667,0.07692307692307693,0.05155298586671135,0.0,Low
Plateau,2015-10-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3647,9.6275,2015,10,4,43,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0,0.75,3.0,0.25,1.0,0.25,1.0,0.0,0.0,-1.0,-2.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Low
Plateau,2015-10-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3647,9.6275,2015,10,4,44,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0,0.75,3.0,0.25,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Low
Plateau,2015-11-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3647,9.6275,2015,11,4,45,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.5,2.0,0.25,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Low
Plateau,2015-11-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3647,9.6275,2015,11,4,46,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Low
Plateau,2015-11-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3647,9.6275,2015,11,4,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Low
Plateau,2015-11-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3647,9.6275,2015,11,4,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Low
Plateau,2015-12-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3647,9.6275,2015,12,4,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1034048377185632,High
Plateau,2015-12-12,1,14,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,9.3647,9.6275,2015,12,4,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,3.5,14.0,0.25,1.0,0.25,1.0,0.0,0.0,1.0,14.0,1.0,1.0,0.0,,,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,1,1,1,0.058823529411764705,0.1728395061728395,0.06666666666666667,0.07692307692307693,0.1034048377185632,0.0,Low
Plateau,2015-12-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3647,9.6275,2015,12,4,51,1.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,3.5,14.0,0.25,1.0,0.25,1.0,0.0,0.0,-1.0,-14.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Low
Plateau,2015-12-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3647,9.6275,2015,12,4,52,0.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,3.5,14.0,0.25,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Low
Plateau,2016-01-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3647,9.6275,2016,1,1,53,0.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,3.5,14.0,0.25,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Low
Plateau,2016-01-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3647,9.6275,2016,1,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.014705882352941176,Medium
Plateau,2016-01-16,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3647,9.6275,2016,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0.058823529411764705,0.0,0.0,0.0,0.014705882352941176,0.0,Low
Plateau,2016-01-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3647,9.6275,2016,1,1,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Low
Plateau,2016-01-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3647,9.6275,2016,1,1,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.014705882352941176,Medium
Plateau,2016-02-06,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3647,9.6275,2016,2,1,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0.058823529411764705,0.0,0.0,0.0,0.014705882352941176,0.05155298586671135,Medium
Plateau,2016-02-13,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,9.3647,9.6275,2016,2,1,6,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0,0.5,2.0,0.25,1.0,0.25,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,1,1,1,0.058823529411764705,0.024691358024691357,0.06666666666666667,0.07692307692307693,0.05155298586671135,0.0,Low
Plateau,2016-02-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3647,9.6275,2016,2,1,7,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0,0.5,2.0,0.25,1.0,0.25,1.0,0.0,0.0,-1.0,-2.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Low
Plateau,2016-02-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3647,9.6275,2016,2,1,8,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0,0.5,2.0,0.25,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Low
Plateau,2016-03-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3647,9.6275,2016,3,1,9,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.5,2.0,0.25,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.029411764705882353,Medium
